,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_type,body_type,price_usd
391,LADA,Largus,mechanical,other,206000,2015,gasoline,universal,6400
392,LADA,Largus,mechanical,white,148370,2017,gasoline,universal,3272
393,LADA,4x4,mechanical,blue,44000,2015,gasoline,suv,5500
394,LADA,Vesta,mechanical,red,29000,2018,gasoline,universal,13500
395,LADA,4x4,mechanical,green,60000,2006,gasoline,suv,6000
396,LADA,4x4,mechanical,grey,8957,2018,gasoline,suv,7100
397,LADA,XRAY,mechanical,black,37591,2016,gasoline,hatchback,8500
398,LADA,Largus,mechanical,silver,15000,2014,gasoline,van,7200
399,LADA,Vesta,mechanical,white,44000,2017,gasoline,universal,10950
400,LADA,Granta,mechanical,grey,50100,2016,gasoline,liftback,7900
401,LADA,Largus,mechanical,silver,199869,2016,gasoline,minivan,7100
402,LADA,Vesta,automatic,red,55000,2017,gasoline,sedan,9247
403,LADA,Kalina,mechanical,silver,81000,2011,gasoline,universal,2900
404,LADA,Granta,mechanical,white,38000,2016,gasoline,sedan,6600
405,LADA,Kalina,mechanical,silver,53000,2015,gasoline,universal,7000
406,LADA,Granta,automatic,black,71000,2013,gasoline,sedan,4200
407,LADA,Vesta,mechanical,red,15000,2019,gasoline,sedan,12804
408,LADA,Vesta,mechanical,brown,10000,2019,gasoline,universal,13278
409,LADA,Vesta,mechanical,grey,20000,2018,gasoline,universal,12000
410,LADA,Largus,mechanical,other,30000,2019,gasoline,universal,9250
411,LADA,Granta,mechanical,silver,25000,2018,gasoline,liftback,8536
412,LADA,Vesta,mechanical,red,8000,2019,gasoline,sedan,11856
413,LADA,XRAY,mechanical,red,1550,2019,gasoline,hatchback,9959
414,LADA,Priora,mechanical,grey,155000,2013,gasoline,sedan,6000
415,LADA,Largus,mechanical,silver,110000,2014,gasoline,universal,7000
416,LADA,Vesta,mechanical,black,45000,2018,gasoline,universal,11000
417,LADA,Vesta,mechanical,red,23900,2017,gasoline,sedan,10300
418,LADA,Granta,mechanical,white,86000,2014,gasoline,sedan,5000
419,LADA,Granta,mechanical,brown,12500,2019,gasoline,liftback,7700
420,LADA,Priora,mechanical,blue,43000,2014,gasoline,hatchback,6000
421,LADA,Vesta,mechanical,brown,24000,2016,gasoline,sedan,9000
422,LADA,XRAY,mechanical,silver,9000,2019,gasoline,hatchback,10500
423,LADA,Largus,mechanical,grey,170000,2014,gasoline,van,5600
424,LADA,XRAY,automatic,silver,11600,2018,gasoline,hatchback,9950
425,LADA,XRAY,mechanical,silver,35000,2016,gasoline,hatchback,10670
426,LADA,Priora,mechanical,silver,40000,2012,gasoline,hatchback,3800
427,LADA,Priora,mechanical,silver,87000,2008,gasoline,sedan,3600
428,LADA,Largus,mechanical,brown,71000,2017,gasoline,van,7170
429,LADA,XRAY,mechanical,brown,10000,2018,gasoline,hatchback,11144
430,LADA,Granta,mechanical,black,24000,2019,gasoline,hatchback,7000
431,LADA,Largus,mechanical,brown,105000,2017,gasoline,universal,8868
432,LADA,XRAY,mechanical,silver,32000,2017,gasoline,universal,9247
433,LADA,Largus,mechanical,brown,2000,2018,gasoline,universal,9000
434,LADA,Granta,mechanical,silver,49000,2013,gasoline,sedan,5600
435,LADA,Priora,mechanical,other,133000,2010,gasoline,hatchback,3485
436,LADA,Largus,mechanical,blue,120000,2017,gasoline,universal,2888
437,Dodge,Dart,automatic,blue,104000,2012,gasoline,sedan,10500
438,Dodge,Stratus,automatic,green,220000,2003,gasoline,sedan,2371
439,Dodge,Grand Caravan,automatic,red,170000,2017,gasoline,minivan,27000
440,Dodge,Stratus,mechanical,grey,234567,2003,gasoline,coupe,3250
441,Dodge,Caravan,automatic,white,402336,2001,gasoline,minivan,4000
442,Dodge,Caravan,automatic,blue,248000,2005,gasoline,minivan,3999
443,Dodge,Caravan,automatic,other,360000,1998,gasoline,minivan,1700
444,Dodge,Intrepid,automatic,red,200000,1999,gasoline,sedan,2600
445,Dodge,Dart,automatic,red,115000,2012,gasoline,sedan,11200
446,Dodge,Intrepid,automatic,black,321869,2002,gasoline,sedan,3000
447,Dodge,Caliber,automatic,silver,180000,2007,gasoline,hatchback,6699
448,Dodge,Intrepid,automatic,black,321869,1999,gasoline,sedan,3000
449,Dodge,Neon,mechanical,orange,370149,2005,gasoline,sedan,2500
450,Dodge,Neon,automatic,other,178000,2005,gasoline,sedan,2350
451,Dodge,Magnum,automatic,red,312457,2004,gasoline,universal,6900
452,Dodge,Avenger,automatic,red,286549,2007,gasoline,sedan,5990
453,Dodge,Caliber,mechanical,other,200500,2007,gasoline,hatchback,5500
454,Dodge,Neon,automatic,silver,170000,2004,gasoline,sedan,2050
455,Dodge,Grand Caravan,automatic,white,73000,2017,gasoline,minivan,23750
456,Dodge,Caravan,automatic,green,371758,1999,gasoline,minivan,1600
457,Dodge,Caliber,automatic,silver,191512,2010,gasoline,hatchback,7950
458,Dodge,Caravan,automatic,silver,257973,1999,gasoline,minivan,2690
459,Dodge,Caravan,automatic,blue,300000,2002,gasoline,minivan,4400
460,Dodge,Caravan,automatic,silver,224094,2001,gasoline,minivan,3950
461,Dodge,Caravan,automatic,silver,280000,2001,gasoline,minivan,4100
462,Dodge,Caliber,automatic,silver,107826,2007,gasoline,hatchback,6000
463,Dodge,Intrepid,automatic,blue,230000,2002,gasoline,sedan,3500
464,Dodge,Caravan,automatic,green,300000,2001,gasoline,hatchback,3200
465,Dodge,Caravan,automatic,blue,267151,2001,gasoline,minivan,3600
466,Dodge,Caliber,automatic,blue,234964,2006,gasoline,hatchback,5300
467,Dodge,Stratus,mechanical,red,200000,1996,gasoline,sedan,1100
468,Dodge,Caravan,automatic,green,284000,1998,gasoline,minivan,2000
469,Dodge,Journey,automatic,silver,240000,2009,diesel,suv,9300
470,Dodge,Durango,automatic,black,65000,2011,gasoline,suv,19900
471,Dodge,Caliber,automatic,red,175000,2007,gasoline,hatchback,6300
472,Dodge,Caravan,automatic,grey,200,1999,gasoline,minivan,2650
473,Dodge,Caravan,automatic,white,229000,2004,gasoline,minivan,3690
474,Dodge,Grand Caravan,automatic,other,234,2002,gasoline,minivan,4900
475,Dodge,Grand Caravan,automatic,green,432914,1999,gasoline,minivan,2650
476,Dodge,Stratus,automatic,grey,220480,2004,gasoline,sedan,2600
477,Dodge,Caravan,mechanical,blue,300000,2000,gasoline,minivan,1800
478,Dodge,Caravan,automatic,other,506943,2002,gasoline,minivan,3999
479,Dodge,Stratus,automatic,silver,434523,2004,gasoline,sedan,3100
480,Dodge,Caravan,automatic,orange,380000,2004,gasoline,minivan,4700
481,Dodge,Caravan,automatic,other,300000,1999,gasoline,minivan,3300
482,Dodge,Stratus,automatic,black,250000,2001,gasoline,coupe,2800
483,Dodge,Stratus,automatic,silver,296119,2003,gasoline,sedan,2950
484,Dodge,Caravan,mechanical,green,370149,1998,gasoline,minivan,3500
485,Dodge,Caliber,automatic,other,191512,2006,gasoline,hatchback,5499
486,Dodge,Grand Caravan,automatic,yellow,263580,2001,gasoline,minivan,5250
487,Dodge,Journey,automatic,black,207000,2013,gasoline,universal,14800
488,Dodge,Caliber,automatic,other,193266,2007,gasoline,hatchback,5600
489,Dodge,Caravan,automatic,white,250000,1999,gasoline,minivan,2200
490,Dodge,Intrepid,automatic,violet,370000,1999,gasoline,sedan,2600
491,Dodge,Stratus,automatic,green,138000,2003,gasoline,sedan,1300
492,Dodge,Caravan,automatic,silver,230000,2000,gasoline,minivan,2100
493,Dodge,Intrepid,automatic,other,370149,1999,gasoline,sedan,2600
494,Dodge,Stratus,automatic,silver,346017,2001,gasoline,sedan,2000
495,Dodge,Grand Caravan,automatic,white,280509,1997,gasoline,minivan,3700
496,Dodge,Magnum,automatic,grey,190439,2004,gasoline,universal,7300
497,Dodge,Caliber,automatic,white,260000,2006,gasoline,hatchback,5500
498,Dodge,Van,automatic,blue,170000,2002,gasoline,minibus,12500
499,Dodge,Grand Caravan,automatic,silver,276332,2004,gasoline,minivan,4900
500,Dodge,Neon,mechanical,green,222222,2001,gasoline,sedan,1500
501,Dodge,Stratus,automatic,black,222222,2002,gasoline,sedan,1900
502,Dodge,Neon,automatic,silver,150000,2000,gasoline,sedan,2300
503,Dodge,Van,automatic,black,435000,2000,gasoline,minibus,9990
504,Dodge,Caravan,automatic,red,400000,1999,gasoline,minivan,1200
505,Dodge,Caravan,automatic,green,260000,2000,gasoline,minivan,1850
506,Dodge,Caravan,automatic,black,257495,2005,gasoline,minivan,6999
507,Dodge,Stratus,automatic,other,111111,2000,gasoline,sedan,901
508,Dodge,Ram,automatic,black,195000,2013,gasoline,pickup,34999
509,Dodge,Stratus,automatic,green,160000,2002,gasoline,coupe,3000
510,Dodge,Stratus,automatic,brown,350000,1996,gasoline,sedan,1300
511,Dodge,Stratus,automatic,red,306709,1997,gasoline,sedan,1850
512,Dodge,Stratus,automatic,violet,386243,2003,gasoline,sedan,3800
513,Dodge,Caravan,automatic,blue,453216,2002,gasoline,minivan,2500
514,Dodge,Intrepid,automatic,silver,200000,2002,gasoline,sedan,3500
515,Dodge,Caravan,automatic,blue,410383,2000,gasoline,minivan,3500
516,Dodge,Caravan,automatic,green,160000,2000,gasoline,minivan,3100
517,Dodge,Caravan,automatic,green,273588,1998,gasoline,minivan,2999
518,Dodge,Grand Caravan,automatic,green,170000,1998,gasoline,minivan,2999
519,Dodge,Caravan,automatic,blue,315000,2000,gasoline,minivan,2200
520,Dodge,Caliber,automatic,blue,285945,2007,gasoline,hatchback,5200
521,Dodge,Grand Caravan,automatic,blue,273588,2003,gasoline,minivan,5000
522,Dodge,Neon,automatic,silver,220480,1999,gasoline,sedan,1099
523,Dodge,Dakota,automatic,white,200000,2000,gasoline,pickup,5500
524,Dodge,Stealth,mechanical,red,210000,1991,gasoline,coupe,4100
525,Dodge,Intrepid,automatic,black,240000,2000,gasoline,sedan,1599
526,Dodge,Caliber,automatic,silver,122310,2008,gasoline,hatchback,8000
527,Dodge,Stratus,automatic,other,205996,2003,gasoline,sedan,3650
528,Dodge,Intrepid,automatic,red,123123,2002,gasoline,sedan,1100
529,Dodge,Grand Caravan,automatic,silver,329916,2007,gasoline,minivan,7500
530,Dodge,Caravan,automatic,green,386243,1999,gasoline,minivan,2500
531,Dodge,Caravan,automatic,blue,238000,2002,gasoline,minivan,5000
532,Dodge,Stratus,automatic,other,250,2001,gasoline,sedan,2700
533,Dodge,Ram,automatic,white,379805,2001,diesel,pickup,8750
534,Dodge,Caravan,automatic,black,393394,2001,gasoline,minivan,4000
535,Dodge,Stratus,automatic,white,370149,2002,gasoline,sedan,2200
536,Dodge,Neon,automatic,silver,98000,2004,gasoline,sedan,3399
537,Dodge,Journey,automatic,black,219000,2010,gasoline,minivan,10750
538,Dodge,Stratus,automatic,red,175418,2003,gasoline,coupe,4700
539,Dodge,Stratus,automatic,other,174000,2004,gasoline,coupe,2800
540,Dodge,Grand Caravan,automatic,other,300000,2003,gasoline,minivan,4000
541,Dodge,Durango,automatic,other,185079,2007,gasoline,suv,15000
542,Dodge,Caravan,automatic,blue,280000,2005,gasoline,minivan,4750
543,Dodge,Stratus,automatic,grey,238183,2004,gasoline,sedan,3150
544,Dodge,Nitro,automatic,black,246230,2007,gasoline,suv,9900
545,Dodge,Caravan,automatic,green,402336,2000,gasoline,minivan,2050
546,Dodge,Neon,automatic,orange,200000,2000,gasoline,sedan,1300
547,Dodge,Caravan,automatic,silver,300000,2001,gasoline,minivan,5000
548,Dodge,Stratus,automatic,other,226956,2001,gasoline,sedan,2200
549,Dodge,Caravan,mechanical,red,321869,1998,gasoline,minivan,2000
550,Dodge,Caliber,automatic,silver,121880,2007,gasoline,hatchback,7000
551,Dodge,Stratus,automatic,other,296531,2002,gasoline,sedan,3000
552,Dodge,Stratus,automatic,black,200000,2005,gasoline,sedan,3100
553,Dodge,Caravan,automatic,grey,339572,1998,gasoline,minivan,1700
554,Dodge,Stratus,automatic,grey,331150,2004,gasoline,sedan,2899
555,Dodge,Caliber,mechanical,white,65983,2011,gasoline,hatchback,9000
556,Dodge,Caravan,automatic,green,273588,1999,gasoline,minivan,3000
557,Dodge,Caravan,automatic,green,210000,2001,gasoline,minivan,2700
558,Dodge,Grand Caravan,automatic,silver,320000,2000,gasoline,minivan,1900
559,Dodge,Caliber,automatic,black,164000,2007,gasoline,universal,5900
560,Dodge,Grand Caravan,automatic,white,73000,2017,gasoline,minivan,22900
561,Dodge,Durango,automatic,black,246230,2007,gasoline,suv,7000
562,Dodge,Stratus,automatic,silver,162000,2002,gasoline,coupe,3100
563,Dodge,Stratus,automatic,blue,11,2004,gasoline,sedan,2475
564,Dodge,Caravan,automatic,black,1000000,1996,gasoline,minivan,1500
565,Dodge,Neon,automatic,grey,250000,1998,gasoline,sedan,820
566,Dodge,Caravan,automatic,red,220000,1999,gasoline,minivan,2500
567,Dodge,Stratus,mechanical,other,185000,2003,gasoline,sedan,3000
568,Dodge,Durango,automatic,black,100000,2000,gasoline,suv,6300
569,Dodge,Grand Caravan,automatic,other,267432,2004,gasoline,minivan,6850
570,Dodge,Grand Caravan,automatic,silver,195000,2001,gasoline,minivan,3150
571,Dodge,Ram,automatic,white,116000,2010,gasoline,pickup,16400
572,Dodge,Grand Caravan,automatic,green,400000,2002,gasoline,minivan,5000
573,Dodge,Dart,automatic,blue,105000,2013,gasoline,sedan,11000
574,Dodge,Caravan,automatic,other,402345,1999,gasoline,minivan,1700
575,Dodge,Journey,automatic,grey,80000,2013,gasoline,suv,16750
576,Dodge,Grand Caravan,automatic,silver,270370,2007,gasoline,minivan,9500
577,Dodge,Grand Caravan,automatic,silver,334000,2000,gasoline,minivan,4899
578,Dodge,Stratus,automatic,silver,289682,2001,gasoline,sedan,2500
579,Dodge,Caliber,mechanical,silver,265000,2008,diesel,hatchback,7500
580,Dodge,Caravan,mechanical,blue,300000,2000,gasoline,minivan,700
581,Dodge,Stratus,automatic,blue,240000,2004,gasoline,sedan,4000
582,Dodge,Journey,automatic,black,246795,2009,gasoline,minivan,9000
583,Dodge,Caliber,automatic,silver,209215,2010,gasoline,hatchback,7500
584,Dodge,Stratus,automatic,silver,292901,2004,gasoline,sedan,3999
585,Dodge,Caravan,automatic,other,429014,2000,gasoline,minivan,2222
586,Dodge,Avenger,automatic,black,157000,2008,gasoline,sedan,6650
587,Dodge,Journey,mechanical,brown,186800,2010,gasoline,minivan,9200
588,Dodge,Challenger,automatic,other,63000,2017,gasoline,coupe,25500
589,Dodge,Intrepid,automatic,other,15000,2001,gasoline,sedan,2200
590,Dodge,Caliber,mechanical,red,149669,2008,gasoline,hatchback,6500
591,Dodge,Journey,automatic,silver,230000,2011,gasoline,suv,11500
592,Dodge,Grand Caravan,automatic,other,340000,2004,gasoline,minivan,5600
593,Dodge,Caravan,automatic,silver,134000,2005,gasoline,minivan,5299
594,Dodge,Caravan,automatic,black,292200,2003,gasoline,minivan,5499
595,Dodge,Caliber,automatic,grey,366287,2006,gasoline,hatchback,5300
596,Dodge,Caravan,automatic,other,220000,2000,gasoline,minivan,2950
597,Dodge,Caliber,automatic,grey,313822,2007,gasoline,universal,6200
598,Dodge,Stratus,automatic,grey,333333,2002,gasoline,sedan,3500
599,Dodge,Caravan,automatic,silver,377000,2001,gasoline,minivan,5200
600,Dodge,Caravan,automatic,white,422433,2004,gasoline,minivan,4000
601,Dodge,Caravan,automatic,blue,200000,2002,gasoline,minivan,3500
602,Dodge,Caravan,automatic,white,330000,2002,gasoline,minivan,2900
603,Dodge,Neon,mechanical,blue,333333,1995,gasoline,sedan,400
604,Dodge,Stratus,automatic,blue,231746,2002,gasoline,sedan,2300
605,Dodge,Avenger,automatic,black,167200,2007,gasoline,sedan,7799
606,Dodge,Caliber,mechanical,black,298000,2006,diesel,suv,7499
607,Dodge,Caravan,automatic,silver,280000,2005,gasoline,minivan,4199
608,Dodge,Grand Caravan,mechanical,grey,257495,2008,gasoline,minivan,11699
609,Dodge,Ram,automatic,orange,79000,2013,gasoline,pickup,24999
610,Dodge,Grand Caravan,automatic,silver,292000,2007,gasoline,minivan,6450
611,Dodge,Grand Caravan,mechanical,grey,257495,2008,gasoline,minivan,11699
612,Dodge,Stratus,automatic,blue,171000,2004,gasoline,coupe,3999
613,Dodge,Grand Caravan,automatic,silver,535244,2006,gasoline,minivan,6199
614,Dodge,Neon,automatic,silver,218000,2003,gasoline,sedan,2100
615,Dodge,Stratus,automatic,silver,225308,2003,gasoline,sedan,2500
616,Dodge,Caliber,automatic,white,118400,2010,gasoline,hatchback,9350
617,Dodge,Grand Caravan,automatic,silver,434523,2002,gasoline,minivan,5400
618,Dodge,Dart,automatic,red,81000,2013,gasoline,sedan,9500
619,Dodge,Stratus,automatic,grey,164153,2005,gasoline,sedan,3300
620,Dodge,Caravan,automatic,blue,220000,1999,gasoline,minivan,1300
621,Dodge,Intrepid,automatic,other,317041,2000,gasoline,sedan,3000
622,Dodge,Caliber,automatic,black,209215,2006,gasoline,hatchback,6150
623,Dodge,Caravan,automatic,silver,287150,2000,gasoline,minivan,2500
624,Dodge,Stratus,automatic,blue,320000,1999,gasoline,sedan,1500
625,Dodge,Journey,automatic,black,152000,2012,gasoline,suv,13500
626,Dodge,Stratus,automatic,black,300000,1998,gasoline,sedan,1250
627,Dodge,Journey,automatic,grey,115000,2008,gasoline,suv,9200
628,Dodge,Neon,automatic,silver,240000,2003,gasoline,sedan,2900
629,Dodge,Caravan,automatic,other,337962,2000,gasoline,minivan,2100
630,Dodge,Neon,automatic,other,318650,2002,gasoline,sedan,2500
631,Dodge,Caliber,automatic,black,187580,2008,gasoline,hatchback,5750
632,Dodge,Grand Caravan,automatic,green,350000,1996,gasoline,minivan,2400
633,Dodge,Stratus,automatic,grey,350000,1998,gasoline,sedan,1500
634,Dodge,Caravan,automatic,green,623123,1998,gasoline,minivan,2000
635,Dodge,Stealth,mechanical,black,30000,1992,gasoline,coupe,7500
636,Dodge,Caliber,automatic,white,120000,2009,gasoline,hatchback,6500
637,Dodge,Caliber,automatic,other,386243,2007,gasoline,suv,6300
638,Dodge,Caravan,automatic,blue,241402,2001,gasoline,minivan,3500
639,Dodge,Intrepid,automatic,blue,280000,2001,gasoline,sedan,3250
640,Dodge,Stratus,automatic,silver,1000000,2004,gasoline,coupe,3300
641,Dodge,1500,automatic,red,44500,2015,gasoline,pickup,35900
642,Dodge,Caravan,automatic,blue,209215,2000,gasoline,minivan,3100
643,Dodge,Intrepid,automatic,silver,347618,2000,gasoline,sedan,3100
644,Dodge,Stratus,automatic,other,225308,2001,gasoline,sedan,2300
645,Dodge,Grand Caravan,automatic,red,330000,2008,gasoline,minivan,11200
646,Dodge,Stratus,automatic,other,307385,2004,gasoline,sedan,1850
647,Dodge,1500,automatic,black,80467,2010,gasoline,pickup,20000
648,Dodge,Intrepid,automatic,blue,383024,2000,gasoline,sedan,2500
649,Dodge,Stratus,automatic,silver,270000,2001,gasoline,sedan,2700
650,Dodge,Caravan,automatic,other,302000,2000,gasoline,minivan,948
651,Dodge,Grand Caravan,automatic,green,250000,2001,gasoline,minivan,4200
652,Dodge,Caravan,automatic,silver,200000,2005,gasoline,minivan,4700
653,Dodge,Charger,automatic,grey,94000,2014,gasoline,sedan,23900
654,Dodge,Caravan,automatic,silver,225000,2001,gasoline,minivan,5686
655,Dodge,Grand Caravan,automatic,silver,395000,2002,gasoline,minivan,5000
656,Dodge,Grand Caravan,automatic,silver,257495,2008,gasoline,minivan,9650
657,Dodge,Caravan,automatic,green,330000,1997,gasoline,minivan,2590
